"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"AC";"ACRELÂNDIA";"Presidente";"2";"Não eleito";"4076";"0";"6286";"64,84"
"AC";"ASSIS BRASIL";"Presidente";"2";"Não eleito";"2116";"0";"4082";"51,84"
"AC";"BRASILÉIA";"Presidente";"2";"Não eleito";"7553";"0";"12435";"60,74"
"AC";"BUJARI";"Presidente";"2";"Não eleito";"3558";"0";"5391";"66"
"AC";"CAPIXABA";"Presidente";"2";"Não eleito";"3496";"0";"4958";"70,51"
"AC";"CRUZEIRO DO SUL";"Presidente";"2";"Não eleito";"21388";"0";"34894";"61,29"
"AC";"EPITACIOLÂNDIA";"Presidente";"2";"Não eleito";"4984";"0";"7513";"66,34"
"AC";"FEIJÓ";"Presidente";"2";"Não eleito";"4934";"0";"12267";"40,22"
"AC";"JORDÃO";"Presidente";"2";"Não eleito";"1232";"0";"2784";"44,25"
"AC";"MÂNCIO LIMA";"Presidente";"2";"Não eleito";"3413";"0";"7313";"46,67"
"AC";"MANOEL URBANO";"Presidente";"2";"Não eleito";"1981";"0";"3745";"52,9"
"AC";"MARECHAL THAUMATURGO";"Presidente";"2";"Não eleito";"2764";"0";"5761";"47,98"
"AC";"PLÁCIDO DE CASTRO";"Presidente";"2";"Não eleito";"5965";"0";"8833";"67,53"
"AC";"PORTO ACRE";"Presidente";"2";"Não eleito";"5279";"0";"8431";"62,61"
"AC";"PORTO WALTER";"Presidente";"2";"Não eleito";"1775";"0";"3552";"49,97"
"AC";"RIO BRANCO";"Presidente";"2";"Não eleito";"135243";"147";"195164";"69,37"
"AC";"RODRIGUES ALVES";"Presidente";"2";"Não eleito";"3562";"0";"6344";"56,15"
"AC";"SANTA ROSA DO PURUS";"Presidente";"2";"Não eleito";"693";"0";"1545";"44,85"
"AC";"SENA MADUREIRA";"Presidente";"2";"Não eleito";"10951";"0";"16331";"67,06"
"AC";"SENADOR GUIOMARD";"Presidente";"2";"Não eleito";"8493";"0";"12329";"68,89"
"AC";"TARAUACÁ";"Presidente";"2";"Não eleito";"6054";"0";"14420";"41,98"
"AC";"XAPURI";"Presidente";"2";"Não eleito";"4167";"0";"8281";"50,32"
"AL";"ÁGUA BRANCA";"Presidente";"2";"Não eleito";"1431";"0";"10148";"14,1"
"AL";"ANADIA";"Presidente";"2";"Não eleito";"2559";"0";"8011";"31,94"
"AL";"ARAPIRACA";"Presidente";"2";"Não eleito";"41362";"0";"104997";"39,39"
"AL";"ATALAIA";"Presidente";"2";"Não eleito";"7598";"0";"20493";"37,08"
"AL";"BARRA DE SANTO ANTÔNIO";"Presidente";"2";"Não eleito";"2465";"0";"7297";"33,78"
"AL";"BARRA DE SÃO MIGUEL";"Presidente";"2";"Não eleito";"2133";"0";"4467";"47,75"
"AL";"BATALHA";"Presidente";"2";"Não eleito";"2029";"0";"8418";"24,1"
"AL";"BELÉM";"Presidente";"2";"Não eleito";"1024";"0";"3198";"32,02"
"AL";"BELO MONTE";"Presidente";"2";"Não eleito";"563";"0";"3252";"17,31"
"AL";"BOCA DA MATA";"Presidente";"2";"Não eleito";"5008";"0";"13314";"37,61"
"AL";"BRANQUINHA";"Presidente";"2";"Não eleito";"1764";"0";"4969";"35,5"
"AL";"CACIMBINHAS";"Presidente";"2";"Não eleito";"1279";"0";"5256";"24,33"
"AL";"CAJUEIRO";"Presidente";"2";"Não eleito";"4426";"0";"9435";"46,91"
"AL";"CAMPESTRE";"Presidente";"2";"Não eleito";"1114";"0";"3290";"33,86"
"AL";"CAMPO ALEGRE";"Presidente";"2";"Não eleito";"5284";"0";"15025";"35,17"
"AL";"CAMPO GRANDE";"Presidente";"2";"Não eleito";"844";"0";"5646";"14,95"
"AL";"CANAPI";"Presidente";"2";"Não eleito";"934";"0";"8199";"11,39"
"AL";"CAPELA";"Presidente";"2";"Não eleito";"3332";"0";"8658";"38,48"
"AL";"CARNEIROS";"Presidente";"2";"Não eleito";"684";"0";"4182";"16,36"
"AL";"CHÃ PRETA";"Presidente";"2";"Não eleito";"952";"0";"3762";"25,31"
"AL";"COITÉ DO NÓIA";"Presidente";"2";"Não eleito";"964";"0";"5950";"16,2"
"AL";"COLÔNIA LEOPOLDINA";"Presidente";"2";"Não eleito";"4602";"0";"8959";"51,37"
"AL";"COQUEIRO SECO";"Presidente";"2";"Não eleito";"1154";"0";"3335";"34,6"
"AL";"CORURIPE";"Presidente";"2";"Não eleito";"14774";"0";"27093";"54,53"
"AL";"CRAÍBAS";"Presidente";"2";"Não eleito";"2024";"0";"12421";"16,29"
"AL";"DELMIRO GOUVEIA";"Presidente";"2";"Não eleito";"3871";"0";"25698";"15,06"
"AL";"DOIS RIACHOS";"Presidente";"2";"Não eleito";"1242";"0";"5548";"22,39"
"AL";"ESTRELA DE ALAGOAS";"Presidente";"2";"Não eleito";"1235";"0";"7503";"16,46"
"AL";"FEIRA GRANDE";"Presidente";"2";"Não eleito";"2006";"0";"11871";"16,9"
"AL";"FELIZ DESERTO";"Presidente";"2";"Não eleito";"844";"0";"2171";"38,88"
"AL";"FLEXEIRAS";"Presidente";"2";"Não eleito";"3579";"0";"5513";"64,92"
"AL";"GIRAU DO PONCIANO";"Presidente";"2";"Não eleito";"2116";"0";"17333";"12,21"
"AL";"IBATEGUARA";"Presidente";"2";"Não eleito";"3439";"0";"7013";"49,04"
"AL";"IGACI";"Presidente";"2";"Não eleito";"1648";"0";"12593";"13,09"
"AL";"IGREJA NOVA";"Presidente";"2";"Não eleito";"2794";"0";"11983";"23,32"
"AL";"INHAPI";"Presidente";"2";"Não eleito";"879";"0";"7951";"11,06"
"AL";"JACARÉ DOS HOMENS";"Presidente";"2";"Não eleito";"596";"0";"3222";"18,5"
"AL";"JACUÍPE";"Presidente";"2";"Não eleito";"1151";"0";"3283";"35,06"
"AL";"JAPARATINGA";"Presidente";"2";"Não eleito";"2505";"0";"3994";"62,72"
"AL";"JARAMATAIA";"Presidente";"2";"Não eleito";"662";"0";"3123";"21,2"
"AL";"JEQUIÁ DA PRAIA";"Presidente";"2";"Não eleito";"1850";"0";"5020";"36,85"
"AL";"JOAQUIM GOMES";"Presidente";"2";"Não eleito";"2935";"0";"8588";"34,18"
"AL";"JUNDIÁ";"Presidente";"2";"Não eleito";"1426";"0";"2433";"58,61"
"AL";"JUNQUEIRO";"Presidente";"2";"Não eleito";"3892";"0";"12335";"31,55"
"AL";"LAGOA DA CANOA";"Presidente";"2";"Não eleito";"2333";"0";"10107";"23,08"
"AL";"LIMOEIRO DE ANADIA";"Presidente";"2";"Não eleito";"2661";"0";"11730";"22,69"
"AL";"MACEIÓ";"Presidente";"2";"Não eleito";"214112";"310";"437588";"49"
"AL";"MAJOR ISIDORO";"Presidente";"2";"Não eleito";"2736";"0";"9688";"28,24"
"AL";"MAR VERMELHO";"Presidente";"2";"Não eleito";"539";"0";"2194";"24,57"
"AL";"MARAGOGI";"Presidente";"2";"Não eleito";"8245";"0";"13191";"62,5"
"AL";"MARAVILHA";"Presidente";"2";"Não eleito";"1372";"0";"5120";"26,8"
"AL";"MARECHAL DEODORO";"Presidente";"2";"Não eleito";"11613";"0";"23453";"49,52"
"AL";"MARIBONDO";"Presidente";"2";"Não eleito";"2468";"0";"6954";"35,49"
"AL";"MATA GRANDE";"Presidente";"2";"Não eleito";"1546";"0";"10789";"14,33"
"AL";"MATRIZ DE CAMARAGIBE";"Presidente";"2";"Não eleito";"6011";"0";"11849";"50,73"
"AL";"MESSIAS";"Presidente";"2";"Não eleito";"3404";"0";"8734";"38,97"
"AL";"MINADOR DO NEGRÃO";"Presidente";"2";"Não eleito";"614";"0";"2879";"21,33"
"AL";"MONTEIRÓPOLIS";"Presidente";"2";"Não eleito";"758";"0";"3836";"19,76"
"AL";"MURICI";"Presidente";"2";"Não eleito";"5772";"0";"13034";"44,28"
"AL";"NOVO LINO";"Presidente";"2";"Não eleito";"2944";"0";"5815";"50,63"
"AL";"OLHO D'ÁGUA DAS FLORES";"Presidente";"2";"Não eleito";"4466";"0";"9729";"45,9"
"AL";"OLHO D'ÁGUA DO CASADO";"Presidente";"2";"Não eleito";"375";"0";"4545";"8,25"
"AL";"OLHO D'ÁGUA GRANDE";"Presidente";"2";"Não eleito";"343";"0";"2854";"12,02"
"AL";"OLIVENÇA";"Presidente";"2";"Não eleito";"1410";"0";"5676";"24,84"
"AL";"OURO BRANCO";"Presidente";"2";"Não eleito";"1052";"0";"5473";"19,22"
"AL";"PALESTINA";"Presidente";"2";"Não eleito";"548";"0";"2787";"19,66"
"AL";"PALMEIRA DOS ÍNDIOS";"Presidente";"2";"Não eleito";"10210";"0";"35853";"28,48"
"AL";"PÃO DE AÇÚCAR";"Presidente";"2";"Não eleito";"2411";"0";"11851";"20,34"
"AL";"PARICONHA";"Presidente";"2";"Não eleito";"562";"0";"5553";"10,12"
"AL";"PARIPUEIRA";"Presidente";"2";"Não eleito";"2700";"0";"6289";"42,93"
"AL";"PASSO DE CAMARAGIBE";"Presidente";"2";"Não eleito";"2262";"0";"7305";"30,97"
"AL";"PAULO JACINTO";"Presidente";"2";"Não eleito";"1285";"0";"4174";"30,79"
"AL";"PENEDO";"Presidente";"2";"Não eleito";"8753";"0";"28289";"30,94"
"AL";"PIAÇABUÇU";"Presidente";"2";"Não eleito";"2109";"0";"8327";"25,33"
"AL";"PILAR";"Presidente";"2";"Não eleito";"7947";"0";"17403";"45,66"
"AL";"PINDOBA";"Presidente";"2";"Não eleito";"489";"0";"1689";"28,95"
"AL";"PIRANHAS";"Presidente";"2";"Não eleito";"1042";"0";"11598";"8,98"
"AL";"POÇO DAS TRINCHEIRAS";"Presidente";"2";"Não eleito";"834";"0";"6704";"12,44"
"AL";"PORTO CALVO";"Presidente";"2";"Não eleito";"8977";"0";"12699";"70,69"
"AL";"PORTO DE PEDRAS";"Presidente";"2";"Não eleito";"2389";"0";"4213";"56,71"
"AL";"PORTO REAL DO COLÉGIO";"Presidente";"2";"Não eleito";"1889";"0";"10202";"18,52"
"AL";"QUEBRANGULO";"Presidente";"2";"Não eleito";"1667";"0";"6652";"25,06"
"AL";"RIO LARGO";"Presidente";"2";"Não eleito";"13884";"0";"37334";"37,19"
"AL";"ROTEIRO";"Presidente";"2";"Não eleito";"1074";"0";"2859";"37,57"
"AL";"SANTA LUZIA DO NORTE";"Presidente";"2";"Não eleito";"1200";"0";"4058";"29,57"
"AL";"SANTANA DO IPANEMA";"Presidente";"2";"Não eleito";"4412";"0";"21600";"20,43"
"AL";"SANTANA DO MUNDAÚ";"Presidente";"2";"Não eleito";"1498";"0";"5452";"27,48"
"AL";"SÃO BRÁS";"Presidente";"2";"Não eleito";"821";"0";"3840";"21,38"
"AL";"SÃO JOSÉ DA LAJE";"Presidente";"2";"Não eleito";"5162";"0";"11702";"44,11"
"AL";"SÃO JOSÉ DA TAPERA";"Presidente";"2";"Não eleito";"2215";"0";"13264";"16,7"
"AL";"SÃO LUÍS DO QUITUNDE";"Presidente";"2";"Não eleito";"7159";"0";"15029";"47,63"
"AL";"SÃO MIGUEL DOS CAMPOS";"Presidente";"2";"Não eleito";"16827";"0";"26884";"62,59"
"AL";"SÃO MIGUEL DOS MILAGRES";"Presidente";"2";"Não eleito";"2163";"0";"3926";"55,09"
"AL";"SÃO SEBASTIÃO";"Presidente";"2";"Não eleito";"4096";"0";"16945";"24,17"
"AL";"SATUBA";"Presidente";"2";"Não eleito";"2386";"0";"7012";"34,03"
"AL";"SENADOR RUI PALMEIRA";"Presidente";"2";"Não eleito";"970";"0";"5880";"16,5"
"AL";"TANQUE D'ARCA";"Presidente";"2";"Não eleito";"811";"0";"3438";"23,59"
"AL";"TAQUARANA";"Presidente";"2";"Não eleito";"3147";"0";"9225";"34,11"
"AL";"TEOTÔNIO VILELA";"Presidente";"2";"Não eleito";"8176";"0";"18534";"44,11"
"AL";"TRAIPU";"Presidente";"2";"Não eleito";"1852";"0";"11016";"16,81"
"AL";"UNIÃO DOS PALMARES";"Presidente";"2";"Não eleito";"11032";"0";"30488";"36,18"
"AL";"VIÇOSA";"Presidente";"2";"Não eleito";"5616";"0";"13505";"41,58"
"AM";"ALVARÃES";"Presidente";"2";"Não eleito";"1350";"0";"6244";"21,62"
"AM";"AMATURÁ";"Presidente";"2";"Não eleito";"818";"0";"3513";"23,28"
"AM";"ANAMÃ";"Presidente";"2";"Não eleito";"1035";"0";"4538";"22,81"
"AM";"ANORI";"Presidente";"2";"Não eleito";"2050";"0";"5980";"34,28"
"AM";"APUÍ";"Presidente";"2";"Não eleito";"1913";"0";"5758";"33,22"
"AM";"ATALAIA DO NORTE";"Presidente";"2";"Não eleito";"1531";"0";"4127";"37,1"
"AM";"AUTAZES";"Presidente";"2";"Não eleito";"2631";"0";"14113";"18,64"
"AM";"BARCELOS";"Presidente";"2";"Não eleito";"2401";"0";"4942";"48,58"
"AM";"BARREIRINHA";"Presidente";"2";"Não eleito";"1213";"0";"10603";"11,44"
"AM";"BENJAMIN CONSTANT";"Presidente";"2";"Não eleito";"1732";"0";"13189";"13,13"
"AM";"BERURI";"Presidente";"2";"Não eleito";"1005";"0";"6962";"14,44"
"AM";"BOA VISTA DO RAMOS";"Presidente";"2";"Não eleito";"806";"0";"6058";"13,3"
"AM";"BOCA DO ACRE";"Presidente";"2";"Não eleito";"4043";"0";"12330";"32,79"
"AM";"BORBA";"Presidente";"2";"Não eleito";"2045";"0";"11735";"17,43"
"AM";"CAAPIRANGA";"Presidente";"2";"Não eleito";"594";"0";"4524";"13,13"
"AM";"CANUTAMA";"Presidente";"2";"Não eleito";"987";"0";"4380";"22,53"
"AM";"CARAUARI";"Presidente";"2";"Não eleito";"2099";"0";"10868";"19,31"
"AM";"CAREIRO";"Presidente";"2";"Não eleito";"2533";"0";"13079";"19,37"
"AM";"CAREIRO DA VÁRZEA";"Presidente";"2";"Não eleito";"1941";"0";"9477";"20,48"
"AM";"COARI";"Presidente";"2";"Não eleito";"9776";"0";"29516";"33,12"
"AM";"CODAJÁS";"Presidente";"2";"Não eleito";"1765";"0";"8695";"20,3"
"AM";"EIRUNEPÉ";"Presidente";"2";"Não eleito";"2550";"0";"11050";"23,08"
"AM";"ENVIRA";"Presidente";"2";"Não eleito";"943";"0";"6326";"14,91"
"AM";"FONTE BOA";"Presidente";"2";"Não eleito";"1222";"0";"9002";"13,57"
"AM";"GUAJARÁ";"Presidente";"2";"Não eleito";"1313";"0";"4791";"27,41"
"AM";"HUMAITÁ";"Presidente";"2";"Não eleito";"4383";"0";"17700";"24,76"
"AM";"IPIXUNA";"Presidente";"2";"Não eleito";"875";"0";"5893";"14,85"
"AM";"IRANDUBA";"Presidente";"2";"Não eleito";"3680";"0";"17329";"21,24"
"AM";"ITACOATIARA";"Presidente";"2";"Não eleito";"11092";"0";"42427";"26,14"
"AM";"ITAMARATI";"Presidente";"2";"Não eleito";"1240";"0";"3842";"32,27"
"AM";"ITAPIRANGA";"Presidente";"2";"Não eleito";"1050";"0";"4780";"21,97"
"AM";"JAPURÁ";"Presidente";"2";"Não eleito";"781";"0";"2561";"30,5"
"AM";"JURUÁ";"Presidente";"2";"Não eleito";"1463";"0";"3924";"37,28"
"AM";"JUTAÍ";"Presidente";"2";"Não eleito";"882";"0";"6564";"13,44"
"AM";"LÁBREA";"Presidente";"2";"Não eleito";"2423";"0";"13099";"18,5"
"AM";"MANACAPURU";"Presidente";"2";"Não eleito";"11972";"0";"40154";"29,82"
"AM";"MANAQUIRI";"Presidente";"2";"Não eleito";"1110";"0";"7718";"14,38"
"AM";"MANAUS";"Presidente";"2";"Não eleito";"409409";"735";"939013";"43,68"
"AM";"MANICORÉ";"Presidente";"2";"Não eleito";"4446";"0";"16719";"26,59"
"AM";"MARAÃ";"Presidente";"2";"Não eleito";"570";"0";"5204";"10,95"
"AM";"MAUÉS";"Presidente";"2";"Não eleito";"2951";"0";"18581";"15,88"
"AM";"NHAMUNDÁ";"Presidente";"2";"Não eleito";"1723";"0";"8354";"20,62"
"AM";"NOVA OLINDA DO NORTE";"Presidente";"2";"Não eleito";"1656";"0";"9760";"16,97"
"AM";"NOVO AIRÃO";"Presidente";"2";"Não eleito";"1736";"0";"5612";"30,93"
"AM";"NOVO ARIPUANÃ";"Presidente";"2";"Não eleito";"1151";"0";"6615";"17,4"
"AM";"PARINTINS";"Presidente";"2";"Não eleito";"9011";"0";"41704";"21,61"
"AM";"PAUINI";"Presidente";"2";"Não eleito";"1341";"0";"5253";"25,53"
"AM";"PRESIDENTE FIGUEIREDO";"Presidente";"2";"Não eleito";"3148";"0";"12824";"24,55"
"AM";"RIO PRETO DA EVA";"Presidente";"2";"Não eleito";"2562";"0";"9073";"28,24"
"AM";"SANTA ISABEL DO RIO NEGRO";"Presidente";"2";"Não eleito";"1203";"0";"3631";"33,13"
"AM";"SANTO ANTÔNIO DO IÇÁ";"Presidente";"2";"Não eleito";"1937";"0";"8200";"23,62"
"AM";"SÃO GABRIEL DA CACHOEIRA";"Presidente";"2";"Não eleito";"3052";"0";"16773";"18,2"
"AM";"SÃO PAULO DE OLIVENÇA";"Presidente";"2";"Não eleito";"1969";"0";"10785";"18,26"
"AM";"SÃO SEBASTIÃO DO UATUMÃ";"Presidente";"2";"Não eleito";"928";"0";"3637";"25,52"
"AM";"SILVES";"Presidente";"2";"Não eleito";"584";"0";"4475";"13,05"
"AM";"TABATINGA";"Presidente";"2";"Não eleito";"4449";"0";"19179";"23,2"
"AM";"TAPAUÁ";"Presidente";"2";"Não eleito";"1601";"0";"6659";"24,04"
"AM";"TEFÉ";"Presidente";"2";"Não eleito";"5839";"0";"24764";"23,58"
"AM";"TONANTINS";"Presidente";"2";"Não eleito";"1078";"0";"5747";"18,76"
"AM";"UARINI";"Presidente";"2";"Não eleito";"985";"0";"4781";"20,6"
"AM";"URUCARÁ";"Presidente";"2";"Não eleito";"1016";"0";"7422";"13,69"
"AM";"URUCURITUBA";"Presidente";"2";"Não eleito";"953";"0";"7446";"12,8"
"AP";"AMAPÁ";"Presidente";"2";"Não eleito";"1038";"0";"4063";"25,55"
"AP";"CALÇOENE";"Presidente";"2";"Não eleito";"1639";"0";"4978";"32,92"
"AP";"CUTIAS";"Presidente";"2";"Não eleito";"687";"0";"2575";"26,68"
"AP";"FERREIRA GOMES";"Presidente";"2";"Não eleito";"1403";"0";"3773";"37,19"
"AP";"ITAUBAL";"Presidente";"2";"Não eleito";"832";"0";"3161";"26,32"
