"UF";"Município";"Cargo";"Turno";"Situação totalização";"Votos nominais";"Votos em trânsito";"Votos válidos";"% votos válidos"
"SP";"ITÁPOLIS";"Presidente";"2";"Eleito";"5250";"0";"22055";"23,8"
"SP";"ITAPORANGA";"Presidente";"2";"Eleito";"2623";"0";"8363";"31,36"
"SP";"ITAPUÍ";"Presidente";"2";"Eleito";"1757";"0";"6721";"26,14"
"SP";"ITAPURA";"Presidente";"2";"Eleito";"1742";"0";"2565";"67,91"
"SP";"ITAQUAQUECETUBA";"Presidente";"2";"Eleito";"83679";"28";"158467";"52,82"
"SP";"ITARARÉ";"Presidente";"2";"Eleito";"6698";"0";"26191";"25,57"
"SP";"ITARIRI";"Presidente";"2";"Eleito";"2633";"0";"6227";"42,28"
"SP";"ITATIBA";"Presidente";"2";"Eleito";"11193";"0";"57506";"19,46"
"SP";"ITATINGA";"Presidente";"2";"Eleito";"2480";"0";"10200";"24,31"
"SP";"ITIRAPINA";"Presidente";"2";"Eleito";"2311";"0";"7177";"32,2"
"SP";"ITIRAPUÃ";"Presidente";"2";"Eleito";"1885";"0";"3783";"49,83"
"SP";"ITOBI";"Presidente";"2";"Eleito";"2146";"0";"4640";"46,25"
"SP";"ITU";"Presidente";"2";"Eleito";"22450";"0";"87338";"25,7"
"SP";"ITUPEVA";"Presidente";"2";"Eleito";"9315";"0";"27659";"33,68"
"SP";"ITUVERAVA";"Presidente";"2";"Eleito";"8433";"0";"21159";"39,86"
"SP";"JABORANDI";"Presidente";"2";"Eleito";"1950";"0";"3913";"49,83"
"SP";"JABOTICABAL";"Presidente";"2";"Eleito";"9184";"0";"38765";"23,69"
"SP";"JACAREÍ";"Presidente";"2";"Eleito";"35760";"0";"122191";"29,27"
"SP";"JACI";"Presidente";"2";"Eleito";"1417";"0";"3952";"35,86"
"SP";"JACUPIRANGA";"Presidente";"2";"Eleito";"3347";"0";"9169";"36,5"
"SP";"JAGUARIÚNA";"Presidente";"2";"Eleito";"6636";"0";"26377";"25,16"
"SP";"JALES";"Presidente";"2";"Eleito";"9454";"0";"27994";"33,77"
"SP";"JAMBEIRO";"Presidente";"2";"Eleito";"930";"0";"3407";"27,3"
"SP";"JANDIRA";"Presidente";"2";"Eleito";"26760";"0";"56397";"47,45"
"SP";"JARDINÓPOLIS";"Presidente";"2";"Eleito";"5801";"0";"19646";"29,53"
"SP";"JARINU";"Presidente";"2";"Eleito";"4351";"0";"13701";"31,76"
"SP";"JAÚ";"Presidente";"2";"Eleito";"14263";"0";"74703";"19,09"
"SP";"JERIQUARA";"Presidente";"2";"Eleito";"1101";"0";"2186";"50,37"
"SP";"JOANÓPOLIS";"Presidente";"2";"Eleito";"1323";"0";"6959";"19,01"
"SP";"JOÃO RAMALHO";"Presidente";"2";"Eleito";"1155";"0";"2722";"42,43"
"SP";"JOSÉ BONIFÁCIO";"Presidente";"2";"Eleito";"5799";"0";"19431";"29,84"
"SP";"JÚLIO MESQUITA";"Presidente";"2";"Eleito";"1394";"0";"2775";"50,23"
"SP";"JUMIRIM";"Presidente";"2";"Eleito";"400";"0";"1790";"22,35"
"SP";"JUNDIAÍ";"Presidente";"2";"Eleito";"63650";"92";"219977";"28,98"
"SP";"JUNQUEIRÓPOLIS";"Presidente";"2";"Eleito";"3212";"0";"10403";"30,88"
"SP";"JUQUIÁ";"Presidente";"2";"Eleito";"3779";"0";"10327";"36,59"
"SP";"JUQUITIBA";"Presidente";"2";"Eleito";"6987";"0";"15920";"43,89"
"SP";"LAGOINHA";"Presidente";"2";"Eleito";"1151";"0";"3833";"30,03"
"SP";"LARANJAL PAULISTA";"Presidente";"2";"Eleito";"2615";"0";"15540";"16,83"
"SP";"LAVÍNIA";"Presidente";"2";"Eleito";"1528";"0";"3122";"48,94"
"SP";"LAVRINHAS";"Presidente";"2";"Eleito";"1656";"0";"4467";"37,07"
"SP";"LEME";"Presidente";"2";"Eleito";"14819";"0";"54203";"27,34"
"SP";"LENÇÓIS PAULISTA";"Presidente";"2";"Eleito";"7546";"0";"35878";"21,03"
"SP";"LIMEIRA";"Presidente";"2";"Eleito";"43070";"47";"158123";"27,27"
"SP";"LINDÓIA";"Presidente";"2";"Eleito";"821";"0";"4084";"20,1"
"SP";"LINS";"Presidente";"2";"Eleito";"8262";"0";"40356";"20,47"
"SP";"LORENA";"Presidente";"2";"Eleito";"14654";"0";"47236";"31,02"
"SP";"LOURDES";"Presidente";"2";"Eleito";"659";"0";"1493";"44,14"
"SP";"LOUVEIRA";"Presidente";"2";"Eleito";"6883";"0";"23192";"29,68"
"SP";"LUCÉLIA";"Presidente";"2";"Eleito";"3712";"0";"10453";"35,51"
"SP";"LUCIANÓPOLIS";"Presidente";"2";"Eleito";"575";"0";"1448";"39,71"
"SP";"LUÍS ANTÔNIO";"Presidente";"2";"Eleito";"2715";"0";"6211";"43,71"
"SP";"LUIZIÂNIA";"Presidente";"2";"Eleito";"1023";"0";"2963";"34,53"
"SP";"LUPÉRCIO";"Presidente";"2";"Eleito";"1096";"0";"2674";"40,99"
"SP";"LUTÉCIA";"Presidente";"2";"Eleito";"746";"0";"1846";"40,41"
"SP";"MACATUBA";"Presidente";"2";"Eleito";"2655";"0";"9918";"26,77"
"SP";"MACAUBAL";"Presidente";"2";"Eleito";"982";"0";"4712";"20,84"
"SP";"MACEDÔNIA";"Presidente";"2";"Eleito";"1141";"0";"2406";"47,42"
"SP";"MAGDA";"Presidente";"2";"Eleito";"908";"0";"2165";"41,94"
"SP";"MAIRINQUE";"Presidente";"2";"Eleito";"10661";"0";"26427";"40,34"
"SP";"MAIRIPORÃ";"Presidente";"2";"Eleito";"12339";"0";"42312";"29,16"
"SP";"MANDURI";"Presidente";"2";"Eleito";"1397";"0";"5333";"26,2"
"SP";"MARABÁ PAULISTA";"Presidente";"2";"Eleito";"1263";"0";"2356";"53,61"
"SP";"MARACAÍ";"Presidente";"2";"Eleito";"3162";"0";"8341";"37,91"
"SP";"MARAPOAMA";"Presidente";"2";"Eleito";"443";"0";"1968";"22,51"
"SP";"MARIÁPOLIS";"Presidente";"2";"Eleito";"1121";"0";"2369";"47,32"
"SP";"MARÍLIA";"Presidente";"2";"Eleito";"30623";"0";"123898";"24,72"
"SP";"MARINÓPOLIS";"Presidente";"2";"Eleito";"604";"0";"1469";"41,12"
"SP";"MARTINÓPOLIS";"Presidente";"2";"Eleito";"4093";"0";"13799";"29,66"
"SP";"MATÃO";"Presidente";"2";"Eleito";"15437";"0";"48238";"32"
"SP";"MAUÁ";"Presidente";"2";"Eleito";"98132";"53";"224128";"43,81"
"SP";"MENDONÇA";"Presidente";"2";"Eleito";"1395";"0";"3230";"43,19"
"SP";"MERIDIANO";"Presidente";"2";"Eleito";"1402";"0";"2736";"51,24"
"SP";"MESÓPOLIS";"Presidente";"2";"Eleito";"497";"0";"1249";"39,79"
"SP";"MIGUELÓPOLIS";"Presidente";"2";"Eleito";"6106";"0";"12040";"50,71"
"SP";"MINEIROS DO TIETÊ";"Presidente";"2";"Eleito";"1711";"0";"6885";"24,85"
"SP";"MIRA ESTRELA";"Presidente";"2";"Eleito";"1039";"0";"1926";"53,95"
"SP";"MIRACATU";"Presidente";"2";"Eleito";"5166";"0";"10725";"48,17"
"SP";"MIRANDÓPOLIS";"Presidente";"2";"Eleito";"4555";"0";"14462";"31,5"
"SP";"MIRANTE DO PARANAPANEMA";"Presidente";"2";"Eleito";"5322";"0";"9952";"53,48"
"SP";"MIRASSOL";"Presidente";"2";"Eleito";"10322";"0";"30837";"33,47"
"SP";"MIRASSOLÂNDIA";"Presidente";"2";"Eleito";"873";"0";"2705";"32,27"
"SP";"MOCOCA";"Presidente";"2";"Eleito";"10886";"0";"38236";"28,47"
"SP";"MOGI DAS CRUZES";"Presidente";"2";"Eleito";"70854";"56";"222142";"31,92"
"SP";"MOGI GUAÇU";"Presidente";"2";"Eleito";"25936";"0";"82204";"31,55"
"SP";"MOGI MIRIM";"Presidente";"2";"Eleito";"10094";"0";"50071";"20,16"
"SP";"MOMBUCA";"Presidente";"2";"Eleito";"593";"0";"2296";"25,83"
"SP";"MONÇÕES";"Presidente";"2";"Eleito";"535";"0";"1489";"35,93"
"SP";"MONGAGUÁ";"Presidente";"2";"Eleito";"10879";"0";"26906";"40,43"
"SP";"MONTE ALEGRE DO SUL";"Presidente";"2";"Eleito";"931";"0";"4437";"20,98"
"SP";"MONTE ALTO";"Presidente";"2";"Eleito";"5753";"0";"27206";"21,15"
"SP";"MONTE APRAZÍVEL";"Presidente";"2";"Eleito";"3666";"0";"12353";"29,68"
"SP";"MONTE AZUL PAULISTA";"Presidente";"2";"Eleito";"3522";"0";"11327";"31,09"
"SP";"MONTE CASTELO";"Presidente";"2";"Eleito";"1419";"0";"2629";"53,97"
"SP";"MONTE MOR";"Presidente";"2";"Eleito";"13948";"0";"27492";"50,73"
"SP";"MONTEIRO LOBATO";"Presidente";"2";"Eleito";"959";"0";"2724";"35,21"
"SP";"MORRO AGUDO";"Presidente";"2";"Eleito";"5987";"0";"15139";"39,55"
"SP";"MORUNGABA";"Presidente";"2";"Eleito";"1688";"0";"7805";"21,63"
"SP";"MOTUCA";"Presidente";"2";"Eleito";"1298";"0";"2655";"48,89"
"SP";"MURUTINGA DO SUL";"Presidente";"2";"Eleito";"1036";"0";"2573";"40,26"
"SP";"NANTES";"Presidente";"2";"Eleito";"1009";"0";"1759";"57,36"
"SP";"NARANDIBA";"Presidente";"2";"Eleito";"1546";"0";"3091";"50,02"
"SP";"NATIVIDADE DA SERRA";"Presidente";"2";"Eleito";"1752";"0";"4384";"39,96"
"SP";"NAZARÉ PAULISTA";"Presidente";"2";"Eleito";"2380";"0";"9622";"24,73"
"SP";"NEVES PAULISTA";"Presidente";"2";"Eleito";"2042";"0";"5694";"35,86"
"SP";"NHANDEARA";"Presidente";"2";"Eleito";"1465";"0";"6179";"23,71"
"SP";"NIPOÃ";"Presidente";"2";"Eleito";"882";"0";"2855";"30,89"
"SP";"NOVA ALIANÇA";"Presidente";"2";"Eleito";"1484";"0";"3895";"38,1"
"SP";"NOVA CAMPINA";"Presidente";"2";"Eleito";"2707";"0";"5114";"52,93"
"SP";"NOVA CANAÃ PAULISTA";"Presidente";"2";"Eleito";"858";"0";"1537";"55,82"
"SP";"NOVA CASTILHO";"Presidente";"2";"Eleito";"367";"0";"994";"36,92"
"SP";"NOVA EUROPA";"Presidente";"2";"Eleito";"2712";"0";"5669";"47,84"
"SP";"NOVA GRANADA";"Presidente";"2";"Eleito";"4808";"0";"11189";"42,97"
"SP";"NOVA GUATAPORANGA";"Presidente";"2";"Eleito";"813";"0";"1463";"55,57"
"SP";"NOVA INDEPENDÊNCIA";"Presidente";"2";"Eleito";"1018";"0";"2210";"46,06"
"SP";"NOVA LUZITÂNIA";"Presidente";"2";"Eleito";"1053";"0";"2210";"47,65"
"SP";"NOVA ODESSA";"Presidente";"2";"Eleito";"14635";"0";"32478";"45,06"
"SP";"NOVAIS";"Presidente";"2";"Eleito";"846";"0";"2491";"33,96"
"SP";"NOVO HORIZONTE";"Presidente";"2";"Eleito";"5308";"0";"21158";"25,09"
"SP";"NUPORANGA";"Presidente";"2";"Eleito";"1283";"0";"4374";"29,33"
"SP";"OCAUÇU";"Presidente";"2";"Eleito";"1051";"0";"2544";"41,31"
"SP";"ÓLEO";"Presidente";"2";"Eleito";"535";"0";"2055";"26,03"
"SP";"OLÍMPIA";"Presidente";"2";"Eleito";"9326";"0";"28876";"32,3"
"SP";"ONDA VERDE";"Presidente";"2";"Eleito";"1088";"0";"2712";"40,12"
"SP";"ORIENTE";"Presidente";"2";"Eleito";"1312";"0";"4009";"32,73"
"SP";"ORINDIÚVA";"Presidente";"2";"Eleito";"1242";"0";"3417";"36,35"
"SP";"ORLÂNDIA";"Presidente";"2";"Eleito";"6802";"0";"23099";"29,45"
"SP";"OSASCO";"Presidente";"2";"Eleito";"170585";"127";"415196";"41,12"
"SP";"OSCAR BRESSANE";"Presidente";"2";"Eleito";"479";"0";"1904";"25,16"
"SP";"OSVALDO CRUZ";"Presidente";"2";"Eleito";"4808";"0";"17343";"27,72"
"SP";"OURINHOS";"Presidente";"2";"Eleito";"17918";"0";"56318";"31,82"
"SP";"OURO VERDE";"Presidente";"2";"Eleito";"2459";"0";"4607";"53,38"
"SP";"OUROESTE";"Presidente";"2";"Eleito";"2650";"0";"5537";"47,86"
"SP";"PACAEMBU";"Presidente";"2";"Eleito";"1994";"0";"6495";"30,7"
"SP";"PALESTINA";"Presidente";"2";"Eleito";"2173";"0";"6315";"34,41"
"SP";"PALMARES PAULISTA";"Presidente";"2";"Eleito";"1504";"0";"5470";"27,5"
"SP";"PALMEIRA D'OESTE";"Presidente";"2";"Eleito";"2739";"0";"5808";"47,16"
"SP";"PALMITAL";"Presidente";"2";"Eleito";"3646";"0";"12911";"28,24"
"SP";"PANORAMA";"Presidente";"2";"Eleito";"2980";"0";"7812";"38,15"
"SP";"PARAGUAÇU PAULISTA";"Presidente";"2";"Eleito";"9127";"0";"22910";"39,84"
"SP";"PARAIBUNA";"Presidente";"2";"Eleito";"3937";"0";"10486";"37,55"
"SP";"PARAÍSO";"Presidente";"2";"Eleito";"875";"0";"3882";"22,54"
"SP";"PARANAPANEMA";"Presidente";"2";"Eleito";"4721";"0";"10028";"47,08"
"SP";"PARANAPUÃ";"Presidente";"2";"Eleito";"1061";"0";"2420";"43,84"
"SP";"PARAPUÃ";"Presidente";"2";"Eleito";"2098";"0";"6191";"33,89"
"SP";"PARDINHO";"Presidente";"2";"Eleito";"1045";"0";"3738";"27,96"
"SP";"PARIQUERA-AÇU";"Presidente";"2";"Eleito";"3657";"0";"10376";"35,24"
"SP";"PARISI";"Presidente";"2";"Eleito";"553";"0";"1693";"32,66"
"SP";"PATROCÍNIO PAULISTA";"Presidente";"2";"Eleito";"2140";"0";"8052";"26,58"
"SP";"PAULICÉIA";"Presidente";"2";"Eleito";"1551";"0";"3957";"39,2"
"SP";"PAULÍNIA";"Presidente";"2";"Eleito";"18315";"0";"48033";"38,13"
"SP";"PAULISTÂNIA";"Presidente";"2";"Eleito";"301";"0";"1218";"24,71"
"SP";"PAULO DE FARIA";"Presidente";"2";"Eleito";"1887";"0";"4887";"38,61"
"SP";"PEDERNEIRAS";"Presidente";"2";"Eleito";"7362";"0";"23833";"30,89"
"SP";"PEDRA BELA";"Presidente";"2";"Eleito";"1239";"0";"3748";"33,06"
"SP";"PEDRANÓPOLIS";"Presidente";"2";"Eleito";"963";"0";"1784";"53,98"
"SP";"PEDREGULHO";"Presidente";"2";"Eleito";"4690";"0";"9513";"49,3"
"SP";"PEDREIRA";"Presidente";"2";"Eleito";"6341";"0";"24606";"25,77"
"SP";"PEDRINHAS PAULISTA";"Presidente";"2";"Eleito";"776";"0";"2051";"37,84"
"SP";"PEDRO DE TOLEDO";"Presidente";"2";"Eleito";"2319";"0";"4974";"46,62"
"SP";"PENÁPOLIS";"Presidente";"2";"Eleito";"10831";"0";"32994";"32,83"
"SP";"PEREIRA BARRETO";"Presidente";"2";"Eleito";"5645";"0";"14322";"39,41"
"SP";"PEREIRAS";"Presidente";"2";"Eleito";"1321";"0";"4782";"27,62"
"SP";"PERUÍBE";"Presidente";"2";"Eleito";"12777";"0";"35227";"36,27"
"SP";"PIACATU";"Presidente";"2";"Eleito";"1099";"0";"3434";"32"
"SP";"PIEDADE";"Presidente";"2";"Eleito";"9384";"0";"30296";"30,97"
"SP";"PILAR DO SUL";"Presidente";"2";"Eleito";"5200";"0";"16118";"32,26"
"SP";"PINDAMONHANGABA";"Presidente";"2";"Eleito";"23860";"0";"81425";"29,3"
"SP";"PINDORAMA";"Presidente";"2";"Eleito";"2379";"0";"8698";"27,35"
"SP";"PINHALZINHO";"Presidente";"2";"Eleito";"1751";"0";"7650";"22,89"
"SP";"PIQUEROBI";"Presidente";"2";"Eleito";"1226";"0";"2245";"54,61"
"SP";"PIQUETE";"Presidente";"2";"Eleito";"2000";"0";"8380";"23,87"
"SP";"PIRACAIA";"Presidente";"2";"Eleito";"3132";"0";"15737";"19,9"
"SP";"PIRACICABA";"Presidente";"2";"Eleito";"50128";"79";"211187";"23,77"
"SP";"PIRAJU";"Presidente";"2";"Eleito";"4622";"0";"16336";"28,29"
"SP";"PIRAJUÍ";"Presidente";"2";"Eleito";"2967";"0";"11242";"26,39"
"SP";"PIRANGI";"Presidente";"2";"Eleito";"1168";"0";"6098";"19,15"
"SP";"PIRAPORA DO BOM JESUS";"Presidente";"2";"Eleito";"3849";"0";"8076";"47,66"
"SP";"PIRAPOZINHO";"Presidente";"2";"Eleito";"5961";"0";"14851";"40,14"
"SP";"PIRASSUNUNGA";"Presidente";"2";"Eleito";"8391";"0";"41183";"20,37"
"SP";"PIRATININGA";"Presidente";"2";"Eleito";"2074";"0";"6938";"29,89"
"SP";"PITANGUEIRAS";"Presidente";"2";"Eleito";"6688";"0";"18640";"35,88"
"SP";"PLANALTO";"Presidente";"2";"Eleito";"1375";"0";"2981";"46,13"
"SP";"PLATINA";"Presidente";"2";"Eleito";"747";"0";"2061";"36,24"
"SP";"POÁ";"Presidente";"2";"Eleito";"31159";"0";"67460";"46,19"
"SP";"POLONI";"Presidente";"2";"Eleito";"904";"0";"3386";"26,7"
"SP";"POMPÉIA";"Presidente";"2";"Eleito";"2635";"0";"12365";"21,31"
"SP";"PONGAÍ";"Presidente";"2";"Eleito";"618";"0";"2410";"25,64"
"SP";"PONTAL";"Presidente";"2";"Eleito";"5601";"0";"19940";"28,09"
"SP";"PONTALINDA";"Presidente";"2";"Eleito";"1118";"0";"2487";"44,95"
"SP";"PONTES GESTAL";"Presidente";"2";"Eleito";"597";"0";"1834";"32,55"
"SP";"POPULINA";"Presidente";"2";"Eleito";"1535";"0";"2882";"53,26"
"SP";"PORANGABA";"Presidente";"2";"Eleito";"1510";"0";"4833";"31,24"
"SP";"PORTO FELIZ";"Presidente";"2";"Eleito";"8015";"0";"28984";"27,65"
"SP";"PORTO FERREIRA";"Presidente";"2";"Eleito";"6722";"0";"30459";"22,07"
"SP";"POTIM";"Presidente";"2";"Eleito";"3689";"0";"8869";"41,59"
"SP";"POTIRENDABA";"Presidente";"2";"Eleito";"2779";"0";"9519";"29,19"
"SP";"PRACINHA";"Presidente";"2";"Eleito";"521";"0";"1106";"47,11"
"SP";"PRADÓPOLIS";"Presidente";"2";"Eleito";"3790";"0";"9929";"38,17"
"SP";"PRAIA GRANDE";"Presidente";"2";"Eleito";"51529";"0";"136755";"37,68"
"SP";"PRATÂNIA";"Presidente";"2";"Eleito";"1027";"0";"3150";"32,6"
"SP";"PRESIDENTE ALVES";"Presidente";"2";"Eleito";"870";"0";"2623";"33,17"
"SP";"PRESIDENTE BERNARDES";"Presidente";"2";"Eleito";"3283";"0";"8152";"40,27"
"SP";"PRESIDENTE EPITÁCIO";"Presidente";"2";"Eleito";"9156";"0";"22556";"40,59"
"SP";"PRESIDENTE PRUDENTE";"Presidente";"2";"Eleito";"36406";"0";"122177";"29,8"
"SP";"PRESIDENTE VENCESLAU";"Presidente";"2";"Eleito";"6836";"0";"21695";"31,51"
"SP";"PROMISSÃO";"Presidente";"2";"Eleito";"8331";"0";"19923";"41,82"
"SP";"QUADRA";"Presidente";"2";"Eleito";"626";"0";"2152";"29,09"
"SP";"QUATÁ";"Presidente";"2";"Eleito";"1929";"0";"7516";"25,67"
"SP";"QUEIROZ";"Presidente";"2";"Eleito";"738";"0";"2178";"33,88"
"SP";"QUELUZ";"Presidente";"2";"Eleito";"2611";"0";"5459";"47,83"
"SP";"QUINTANA";"Presidente";"2";"Eleito";"1327";"0";"3867";"34,32"
"SP";"RAFARD";"Presidente";"2";"Eleito";"1521";"0";"5990";"25,39"
"SP";"RANCHARIA";"Presidente";"2";"Eleito";"6424";"0";"17589";"36,52"
"SP";"REDENÇÃO DA SERRA";"Presidente";"2";"Eleito";"889";"0";"2776";"32,02"
"SP";"REGENTE FEIJÓ";"Presidente";"2";"Eleito";"3631";"0";"11704";"31,02"
"SP";"REGINÓPOLIS";"Presidente";"2";"Eleito";"824";"0";"3408";"24,18"
"SP";"REGISTRO";"Presidente";"2";"Eleito";"12149";"0";"31348";"38,76"
"SP";"RESTINGA";"Presidente";"2";"Eleito";"2372";"0";"4623";"51,31"
"SP";"RIBEIRA";"Presidente";"2";"Eleito";"1202";"0";"2216";"54,24"
"SP";"RIBEIRÃO BONITO";"Presidente";"2";"Eleito";"2040";"0";"6500";"31,38"
"SP";"RIBEIRÃO BRANCO";"Presidente";"2";"Eleito";"5006";"0";"10501";"47,67"
"SP";"RIBEIRÃO CORRENTE";"Presidente";"2";"Eleito";"1030";"0";"2918";"35,3"
"SP";"RIBEIRÃO DO SUL";"Presidente";"2";"Eleito";"1465";"0";"2940";"49,83"
"SP";"RIBEIRÃO DOS ÍNDIOS";"Presidente";"2";"Eleito";"766";"0";"1555";"49,26"
"SP";"RIBEIRÃO GRANDE";"Presidente";"2";"Eleito";"2951";"0";"5070";"58,21"
"SP";"RIBEIRÃO PIRES";"Presidente";"2";"Eleito";"25410";"0";"66413";"38,26"
"SP";"RIBEIRÃO PRETO";"Presidente";"2";"Eleito";"94445";"199";"314196";"30,12"
"SP";"RIFAINA";"Presidente";"2";"Eleito";"1100";"0";"2752";"39,97"
"SP";"RINCÃO";"Presidente";"2";"Eleito";"2389";"0";"5754";"41,52"
"SP";"RINÓPOLIS";"Presidente";"2";"Eleito";"1613";"0";"5647";"28,56"
"SP";"RIO CLARO";"Presidente";"2";"Eleito";"26121";"0";"107219";"24,36"
"SP";"RIO DAS PEDRAS";"Presidente";"2";"Eleito";"5366";"0";"18481";"29,04"
"SP";"RIO GRANDE DA SERRA";"Presidente";"2";"Eleito";"12698";"0";"25083";"50,62"
"SP";"RIOLÂNDIA";"Presidente";"2";"Eleito";"2121";"0";"5182";"40,93"
"SP";"RIVERSUL";"Presidente";"2";"Eleito";"1694";"0";"3371";"50,25"
"SP";"ROSANA";"Presidente";"2";"Eleito";"6568";"0";"10504";"62,53"
"SP";"ROSEIRA";"Presidente";"2";"Eleito";"2125";"0";"5894";"36,05"
"SP";"RUBIÁCEA";"Presidente";"2";"Eleito";"497";"0";"1759";"28,25"
"SP";"RUBINÉIA";"Presidente";"2";"Eleito";"872";"0";"1928";"45,23"
"SP";"SABINO";"Presidente";"2";"Eleito";"1547";"0";"3340";"46,32"
"SP";"SAGRES";"Presidente";"2";"Eleito";"657";"0";"1600";"41,06"
"SP";"SALES";"Presidente";"2";"Eleito";"986";"0";"3478";"28,35"
"SP";"SALES OLIVEIRA";"Presidente";"2";"Eleito";"1822";"0";"6311";"28,87"
"SP";"SALESÓPOLIS";"Presidente";"2";"Eleito";"3348";"0";"11103";"30,15"
"SP";"SALMOURÃO";"Presidente";"2";"Eleito";"946";"0";"2802";"33,76"
"SP";"SALTINHO";"Presidente";"2";"Eleito";"637";"0";"5078";"12,54"
"SP";"SALTO";"Presidente";"2";"Eleito";"22280";"0";"64007";"34,81"
"SP";"SALTO DE PIRAPORA";"Presidente";"2";"Eleito";"7693";"0";"21281";"36,15"
"SP";"SALTO GRANDE";"Presidente";"2";"Eleito";"1677";"0";"4798";"34,95"
"SP";"SANDOVALINA";"Presidente";"2";"Eleito";"1246";"0";"2503";"49,78"
"SP";"SANTA ADÉLIA";"Presidente";"2";"Eleito";"2128";"0";"8517";"24,99"
"SP";"SANTA ALBERTINA";"Presidente";"2";"Eleito";"1288";"0";"3602";"35,76"
"SP";"SANTA BÁRBARA D'OESTE";"Presidente";"2";"Eleito";"45707";"0";"104560";"43,71"
"SP";"SANTA BRANCA";"Presidente";"2";"Eleito";"2332";"0";"8796";"26,51"
"SP";"SANTA CLARA D'OESTE";"Presidente";"2";"Eleito";"603";"0";"1578";"38,21"
"SP";"SANTA CRUZ DA CONCEIÇÃO";"Presidente";"2";"Eleito";"736";"0";"2742";"26,84"
"SP";"SANTA CRUZ DA ESPERANÇA";"Presidente";"2";"Eleito";"387";"0";"1313";"29,47"
"SP";"SANTA CRUZ DAS PALMEIRAS";"Presidente";"2";"Eleito";"4889";"0";"16951";"28,84"
"SP";"SANTA CRUZ DO RIO PARDO";"Presidente";"2";"Eleito";"5764";"0";"25219";"22,86"
"SP";"SANTA ERNESTINA";"Presidente";"2";"Eleito";"1309";"0";"3916";"33,43"
"SP";"SANTA FÉ DO SUL";"Presidente";"2";"Eleito";"5323";"0";"17614";"30,22"
"SP";"SANTA GERTRUDES";"Presidente";"2";"Eleito";"4289";"0";"12225";"35,08"
"SP";"SANTA ISABEL";"Presidente";"2";"Eleito";"9203";"0";"29615";"31,08"
"SP";"SANTA LÚCIA";"Presidente";"2";"Eleito";"3149";"0";"5813";"54,17"
"SP";"SANTA MARIA DA SERRA";"Presidente";"2";"Eleito";"963";"0";"3257";"29,57"
"SP";"SANTA MERCEDES";"Presidente";"2";"Eleito";"927";"0";"1909";"48,56"
"SP";"SANTA RITA DO PASSA QUATRO";"Presidente";"2";"Eleito";"3144";"0";"15804";"19,89"
"SP";"SANTA RITA D'OESTE";"Presidente";"2";"Eleito";"780";"0";"1834";"42,53"
"SP";"SANTA ROSA DE VITERBO";"Presidente";"2";"Eleito";"4306";"0";"13761";"31,29"
"SP";"SANTA SALETE";"Presidente";"2";"Eleito";"459";"0";"1249";"36,75"
"SP";"SANTANA DA PONTE PENSA";"Presidente";"2";"Eleito";"463";"0";"1206";"38,39"
"SP";"SANTANA DE PARNAÍBA";"Presidente";"2";"Eleito";"21889";"0";"57798";"37,87"
"SP";"SANTO ANASTÁCIO";"Presidente";"2";"Eleito";"4503";"0";"12114";"37,17"
"SP";"SANTO ANDRÉ";"Presidente";"2";"Eleito";"153500";"99";"418797";"36,68"
"SP";"SANTO ANTÔNIO DA ALEGRIA";"Presidente";"2";"Eleito";"1826";"0";"4321";"42,26"
"SP";"SANTO ANTÔNIO DE POSSE";"Presidente";"2";"Eleito";"3093";"0";"12132";"25,49"
"SP";"SANTO ANTÔNIO DO ARACANGUÁ";"Presidente";"2";"Eleito";"2235";"0";"4998";"44,72"
"SP";"SANTO ANTÔNIO DO JARDIM";"Presidente";"2";"Eleito";"1241";"0";"4319";"28,73"
"SP";"SANTO ANTÔNIO DO PINHAL";"Presidente";"2";"Eleito";"1116";"0";"4551";"24,52"
"SP";"SANTO EXPEDITO";"Presidente";"2";"Eleito";"917";"0";"2044";"44,86"
"SP";"SANTÓPOLIS DO AGUAPEÍ";"Presidente";"2";"Eleito";"835";"0";"2468";"33,83"
"SP";"SANTOS";"Presidente";"2";"Eleito";"76993";"167";"251547";"30,67"
"SP";"SÃO BENTO DO SAPUCAÍ";"Presidente";"2";"Eleito";"1591";"0";"6737";"23,62"
"SP";"SÃO BERNARDO DO CAMPO";"Presidente";"2";"Eleito";"199328";"116";"451900";"44,13"
"SP";"SÃO CAETANO DO SUL";"Presidente";"2";"Eleito";"22081";"0";"101700";"21,71"
"SP";"SÃO CARLOS";"Presidente";"2";"Eleito";"41975";"0";"130978";"32,05"
"SP";"SÃO FRANCISCO";"Presidente";"2";"Eleito";"880";"0";"1949";"45,15"
"SP";"SÃO JOÃO DA BOA VISTA";"Presidente";"2";"Eleito";"14011";"0";"51245";"27,34"
"SP";"SÃO JOÃO DAS DUAS PONTES";"Presidente";"2";"Eleito";"951";"0";"1838";"51,74"
"SP";"SÃO JOÃO DE IRACEMA";"Presidente";"2";"Eleito";"632";"0";"1214";"52,06"
"SP";"SÃO JOÃO DO PAU D'ALHO";"Presidente";"2";"Eleito";"789";"0";"1515";"52,08"
"SP";"SÃO JOAQUIM DA BARRA";"Presidente";"2";"Eleito";"9188";"0";"27151";"33,84"
